sale_id,customer_id,product_id,quantity_sold,sale_date,total_amount,payment_method,sales_rep_id,shipping_address,order_status,discount,tax_amount
83f94f58-b0fd-4de4-a397-423a890735eb,4feaf4ed-d829-4d37-b0f3-201577f90adb,b773bf1a-82c8-4535-9c5a-65c7d79645a8,7,2022-12-30 03:35:32.188670,1750.12,Bank Transfer,b1d3ed17-e16b-410b-ade2-905db6a6b431,"Unit 8230 Box 8829, DPO AA 84568",Completed,0.36,30.627100000000002
808ac6dc-5e09-4e28-8592-e4842a906b01,befae203-b206-4a83-8956-f0e5ef0c1132,f13a69ca-200f-4f61-a2f1-a2341ee14086,7,2020-03-14 22:08:12.288707,406.58,Credit Card,b3bc0471-4df6-4e09-8d76-36ae054c76d1,"USNS Golden, FPO AE 68692",Cancelled,0.23,56.921200000000006
518d1cf3-fb48-4bbd-a5d6-bab30f6135f8,0d44b7c1-0342-43dd-98d0-9c29679ab1a7,7a9ab477-9435-46c9-8cf3-8f0c9e0bea8f,9,2024-03-16 02:25:58.530234,1442.61,Bank Transfer,76e495a3-c762-4d2e-9434-e02dae716f47,"70342 Christian Inlet, Melanieport, OH 80315",Pending,0.27,28.8522
222f92f8-1994-488e-97be-d924207a94dd,ec05f6c6-b5c1-4abf-8c24-ce0e41594f66,8cc7c35b-acbe-4e4d-aa4b-771757020933,7,2024-06-02 08:30:52.237837,3736.7,Bank Transfer,6798644d-b3ce-41aa-9b65-81bf71fa140d,"88542 Bradshaw Summit, Jonathanshire, VT 64126",Completed,0.35,29.893600000000003
e66554b1-87e2-4a89-908e-006e0033d65c,640e50e7-6c10-46b3-87c3-c463f1bef588,8c6a6d9b-48f3-4d18-a0cf-1eae6b79e132,3,2022-05-22 19:23:31.435253,334.78,Bank Transfer,d9dd566f-fbee-4cca-b6ed-05541841b1be,"30303 Jon Mountain, Jonesville, TN 56570",Shipped,0.25,18.412899999999997
e67a1e81-6a62-4fbc-bfce-34b974313abc,9a88d62a-5581-4914-a1f3-a5bc658064de,91ce0cac-665d-46d7-a6a6-9cf6c62d3e03,10,2023-02-07 21:49:20.245704,2200.08,PayPal,e9b12598-3ba4-44a9-b963-9bd06dcd0633,"9160 Christian Harbors, North Nathanhaven, GU 33426",Cancelled,0.48,110.004
ee9ed00d-26f9-466e-9575-9b7915d2c8a1,e540967a-5740-43b0-bc45-400ae1e3f5cf,cd46d283-c2d7-4aa2-9a1e-5d0731c42566,8,2021-08-23 13:23:41.494431,2726.58,Cash,d3ffe272-33b4-4b79-bbe7-0b0d6b107e6a,"27245 Walker Valley Apt. 756, Sarahfurt, RI 62008",Cancelled,0.3,163.5948
73b647b6-0332-4f27-929b-e9561d52e1fc,a7fc1bad-76ca-4cbe-834f-b3a955849e58,dd84b3ed-1515-4388-a334-3aac9dbabdd3,9,2023-01-27 20:28:57.499993,1927.35,PayPal,651a8b1e-ef9d-4df1-81ae-956ac3cbdfb1,"150 Arnold Way Apt. 275, East Thomas, VT 26687",Completed,0.1,53.96580000000001
462aed6f-6ee2-464f-a510-336e86a698c0,8e525adc-51f8-4eb6-b404-07f48a4828af,11b8d395-d3d0-4ebf-ab91-a4b69daad003,5,2022-06-23 22:44:44.637239,875.4,Cash,d4db1660-bcf9-495c-bdfa-2bea6b4fab5f,"970 Ashley Mill Apt. 205, Lake Rachel, NH 69575",Completed,0.25,21.885
3c37fd4e-e2e9-4afd-b900-32e34a737e8c,14777eff-e378-4ffc-a41f-d4a58ddf03d0,e1b0c8e7-5821-4044-ac50-a7cb11db4eac,6,2021-05-05 09:49:36.852902,808.1,PayPal,d7044f6b-9b5c-4685-9ff7-41b5599437b7,"73723 Jones Knoll Suite 285, Stephenmouth, TN 62175",Cancelled,0.29,76.76950000000001
31019662-55ef-4723-91bb-ca038c9c0a38,4642a480-ebc5-4f09-a766-9ceeffba331a,6dde5358-0b49-4144-82b7-50d6a743fe00,7,2021-05-12 05:06:19.005338,2063.97,PayPal,fa1d05ec-4ab4-4a09-b773-fc59a2c39075,"76238 David Ways, East Jerome, OH 19910",Cancelled,0.4,29.812900000000003
71bae28f-7599-4117-9148-3b902c220b7b,88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,e3653272-2466-4802-8299-b7092a27a96c,1,2020-09-25 16:48:33.263114,155.54,Cash,953ba84b-89d2-4423-a13c-9aa5ece5f080,"0790 Jacqueline Curve, East Cynthiaport, GU 13253",Pending,0.34,1.7775999999999998
b7aac1b1-7dc6-4cfa-b1da-3ec9a3dc3b5a,ea524c69-9318-4472-9fa6-f3eadb65e8d6,becd6b86-2d3c-4506-b3b9-da1073d56807,3,2023-12-24 15:50:00.824196,1597.0,PayPal,389a094d-c0de-4263-8fad-8c4a7b7d9d4a,"56695 Carroll Burgs Apt. 248, Port Julie, PR 49591",Completed,0.42,47.91
6355e25d-16a3-4378-9fb9-afe8929211ea,096d3904-6c9f-4ca8-aece-61db18138282,c35b71ec-2239-4e12-a930-aafd73907696,5,2023-03-18 06:32:43.327758,445.56,Credit Card,08b4a839-62c0-4528-a687-e1f3a0618b97,"694 Scott Shoals, Port Jeffreymouth, OH 06338",Shipped,0.41,7.797300000000001
a69bb529-ab06-437b-b962-d8ed293cea1a,ecad122d-1b2a-44e4-80e3-54e79b2df807,993263d6-480b-480d-8e26-8f27bbd11f4b,9,2020-12-05 14:18:54.561560,3430.36,Bank Transfer,bd565aea-7afc-4244-a816-18893fc89271,"782 Phillips Creek Apt. 767, Christopherberg, KY 96397",Completed,0.26,145.7903
b978ad32-ad25-4df2-83d9-8f6d198fb083,c18918c6-99a2-4e9a-b17d-c180e17adfd9,c458a3bc-4cfd-486c-95e6-438b370c0904,5,2023-12-13 21:48:46.213648,601.94,Bank Transfer,5a5a2445-9d72-49e5-a1c0-9ac5045809b8,"159 Chan Square Suite 705, North Victoria, VI 12071",Cancelled,0.21,102.32980000000002
709cfca2-adcb-4d57-8fd0-7b5df75c07f1,ac4e1350-d425-4065-9779-2b8da519c3e8,caa661c9-7b88-4df0-bdfe-7c94cc34cceb,6,2023-05-15 15:40:31.377999,3592.17,Credit Card,13a10cd4-cf8b-4687-a566-50bfcbc81579,"88035 Barnes Highway, Simmonsport, OR 08181",Pending,0.37,31.9304
9ef8df86-18fc-4b4f-8483-a6c5fedf2c3f,a2e01d59-8363-42b7-99a3-742a83c28870,533e7218-71c8-4b57-86ba-c7f1a805397b,8,2021-07-24 18:44:58.132512,2865.84,PayPal,ba78190a-6146-402b-b22b-d3c79c23c867,"47250 Schmidt Fork, West Stacy, GU 05053",Completed,0.39,136.1274
393da26d-240d-4aa5-b8f5-c4afbcc7dc2e,ba0c1750-cc84-4414-bfde-37e0cffa9d71,133e750a-7293-4172-8e8f-c2d2848efc44,5,2023-02-22 09:00:47.225000,7384.0,Cash,7cd78dc2-4e94-4783-a687-2c8b0ed61c0c,"2396 Scott Well Apt. 203, Josephmouth, AL 08214",Pending,0.09,73.84
974c7e29-b7bd-4aca-9637-cbd926a47a52,12d9ebbd-81d2-4054-acd9-0ba57aebdb28,6e4516dd-9bd9-4aed-b16c-b7257822d1ff,9,2024-05-11 23:27:57.309496,705.8,Bank Transfer,176a3da9-b3b7-47ff-9346-fbc06b2700cd,"313 Jennifer Streets Suite 275, Hayesville, OR 83254",Pending,0.21,45.876999999999995
fa06cd04-9bcf-4cff-a477-1141f6e98b74,a0cbfeca-6d7e-49bc-bb48-ac140d0de136,00f914bf-122a-423f-8241-824e87df7ea6,3,2021-08-12 12:02:24.590236,2490.6,PayPal,af4a2290-afcb-431b-9835-b783b4848204,"09001 Davila Stravenue Suite 463, East Christine, OK 99031",Pending,0.17,132.83200000000002
c71c41f8-cde9-4cfc-bae8-17513add363d,b0646038-e727-4909-8500-e95554d71e4a,3789a02a-0225-48b1-b15f-a66c9ac0ca40,3,2022-12-14 02:12:31.255983,53.26,Cash,1774ceae-4a8c-42e9-8608-301b814fd9ba,"708 Michael Points Apt. 668, West Angela, MS 70532",Shipped,0.3,9.0542
aef1e998-fcf2-47cc-81bb-2e39ec8fcc0f,db06732e-2f32-4e4d-918e-740707fa88fb,f9c2d0f3-ec1e-4164-ac48-491286275aaa,10,2021-10-10 05:03:37.792928,1400.3,Bank Transfer,f8e88eb0-aef8-4d0a-9464-e4c9d0fa47dc,"1919 Martha Ports Suite 871, Nortonfort, CA 63812",Shipped,0.04,44.8096
2f683953-6f35-4854-846e-5578c63993df,dfc7a9fb-67f8-4403-85ea-20c57a41388f,6dde5358-0b49-4144-82b7-50d6a743fe00,9,2024-05-07 22:05:21.003936,917.32,Cash,824457c8-c391-4885-bc30-30ab8c2bb2b0,"5581 Johnson Stream, East Michael, WY 39401",Pending,0.39,16.053100000000004
689bf92d-baab-4d4f-b212-3a66b83a4bcc,e5950021-0121-4aeb-8782-3bfb02851b01,6a3ee1e1-ba25-40b4-bf68-e6086c28cbbf,9,2020-03-29 13:25:23.926980,5802.93,Bank Transfer,d40e0d08-a961-439b-8db6-bbbb65c9756a,"09986 Wall Lights Suite 224, West Christineberg, AR 68473",Pending,0.17,116.0586
ee1c86d8-f86a-49e6-86d6-9b0f31694fc1,af1d5a1a-4ccb-4355-b9d1-c7ffb27e1442,d7ad3336-bc5e-45bb-af14-655501d7e6b2,6,2023-10-07 01:59:19.571825,3421.2,PayPal,59f2ac02-0ed8-4c57-88ff-5d89936047d3,"489 Harry Vista, Alexisborough, OR 19400",Shipped,0.11,91.23200000000001
4357cf15-3728-4eff-85a0-2c8da38f3db7,47d5efcf-fca8-4956-8c2d-2fae7bfe0f86,87d54b27-e092-46c3-9ed0-2b04b10e7dd6,9,2024-07-07 03:38:23.634587,1834.88,Credit Card,d0d0105c-462c-4c93-b335-7b7eee59cad0,"144 Howard Path, Adamton, AL 05770",Pending,0.33,27.5232
6f63ee93-525d-40c4-bfea-f019684c2b85,cce6fd28-f141-4e04-9bcf-41396d986e12,90b312ca-46a2-4bf9-a241-927709c4489b,10,2022-08-23 18:00:58.806622,6814.4,Cash,ff0a1fbd-b140-4cf4-8fad-35f38706e126,"1869 Spence Drives Suite 043, Travisville, VT 21913",Pending,0.34,68.144
a105decf-9d94-4a94-b163-985d7fafae19,75440677-3194-4591-82fd-299c2e64ca5d,c6328305-abd1-4e98-ad26-54f51731d542,2,2024-06-21 00:55:44.666191,2916.9,PayPal,ebcdec69-f748-40d3-81d8-bc9aeb4cab78,"PSC 7932, Box 7701, APO AE 89799",Shipped,0.01,54.171
e6f09800-4b77-4487-a51c-f7307cbbe083,bcc8509b-98da-4e8c-b9f7-e0046dfe8745,c1fd6735-590d-410f-b508-128ddee6d93e,6,2021-01-18 22:12:43.183715,2960.01,Bank Transfer,b42e5579-1816-4bf9-82b5-f5efb387372a,"892 Victoria Ramp, East David, MO 05529",Cancelled,0.02,59.200199999999995
ccfd250e-1826-4dc6-a4ed-48a9633c6767,fcf4dd11-f90d-471f-9046-ebbc343a3200,8ac1002a-94ae-46bf-be40-6b97cc118610,4,2021-12-05 13:31:59.154305,1898.94,Credit Card,4a4c8a76-bec4-4cc0-bda3-4a98896a75d3,"484 Christopher Port Apt. 225, Lake Josephstad, NJ 77554",Pending,0.08,60.1331
7ff15538-493a-4b05-a836-22ec9e030ecc,83a2a06f-7bb8-473c-81dd-f3ea5421b62c,c458a3bc-4cfd-486c-95e6-438b370c0904,9,2021-01-05 09:14:50.289917,5417.46,Credit Card,a3e96af2-9a4a-481a-a167-54e14d29f24e,"75823 Kathryn Forest Suite 845, Garciaport, RI 28064",Pending,0.11,84.27160000000002
bab7d9f9-3c7b-44b8-873c-8ad3640e0c3a,97bcc857-844e-4710-8c56-ca4e5c4c7bd5,8f57c122-f50a-42e8-83ec-608b5ae9d2b3,4,2020-10-23 15:40:41.085688,3425.73,Credit Card,0630b934-7ba7-4cb0-85c2-06734d450fde,"331 Tina Lock, South Lisa, MT 03084",Completed,0.27,78.3024
956d6ff1-2c18-4383-a36d-b330f32ab3d4,d778c1a0-2f28-4d8e-a56e-fea56074d781,a8ab9884-e908-4d44-853d-8ea23b22499a,7,2022-10-29 14:32:01.237159,1828.82,Cash,6bae101e-1aaf-4ea8-95e9-d5c3d9399f32,"67781 Rivera Highway, Grossbury, NV 02185",Pending,0.23,91.441
0a5f2b19-96d7-4c56-b5a5-86ca8f660a2e,28791fa4-7a80-4dd0-8286-2014ff41e2a0,017d252d-c1a7-4b2d-86fe-7832f4644ddd,2,2023-03-02 18:07:29.975680,981.62,Credit Card,43cacbe6-5933-4a7e-8fea-52e98e75fe33,"64236 Jackson Cliff Apt. 190, West Amy, NE 22511",Completed,0.4,63.8053
7025e2bb-23cd-45e2-a0ac-2b3727847750,e7eb7bae-6e14-4f9d-b769-6e0ec07c5f32,6c9522a8-8741-4bf3-bfab-99562be961bc,10,2022-06-09 11:42:22.114094,1171.56,PayPal,392694c6-34aa-43f8-a7e1-23417a0e07e4,"988 Wong Manor Suite 339, Jamesland, SC 50600",Cancelled,0.19,41.0046
856e03d1-566e-4258-afef-5558ecb69e26,0bace8ac-6dac-49b6-b6ea-525de0d768bb,9a0b7509-38ad-42ae-a23a-624e9c0d9f90,7,2020-04-25 22:21:44.730753,2288.52,Credit Card,c4bf8b22-ab9f-486d-a171-4392189f1064,"00679 Dawn Locks Suite 801, Lovefort, KS 06279",Cancelled,0.34,49.5846
64b286c3-7707-4c82-a95a-6dc28f76608f,8d8e7b2b-700c-4626-9f86-ab09e4f3ada1,4cee5c04-a1e0-4d51-aada-4905704cc131,10,2024-07-24 05:18:42.567241,1703.22,Credit Card,44157764-3912-496c-a705-75c2fb9900dd,"642 Laura Manors, Richardbury, NC 78829",Pending,0.18,110.7093
713c2470-9f74-469d-9ab2-7a43cc2656cd,0dfc73c1-e990-4f49-82bd-31c4660fdc40,7ee385c2-274f-4207-a8b1-ca19b6b581af,5,2019-11-04 08:05:34.457264,2073.4,Credit Card,40975e52-be06-49d1-9dfc-9f0cf987e24e,"8108 Michael Flat Apt. 863, Lauriestad, MA 54685",Shipped,0.38,49.7616
5750c156-6ce2-42f4-b7b5-6182fcc07dda,5f441ba8-c027-4798-8a58-1d55303808c8,43b6368a-3a85-4ff6-82d3-aaf2be4e1c81,7,2021-02-10 14:01:07.926362,683.31,Bank Transfer,c4e77abf-d98b-4da8-ae9e-6dbeb70bf7f6,"0344 Little Forges Apt. 465, Foleyhaven, LA 09028",Completed,0.27,47.8317
66af6ed6-9c61-4ab2-9845-0d5b66a3b41b,e7eb7bae-6e14-4f9d-b769-6e0ec07c5f32,1dc904f9-42ff-47a7-9b66-aca50638ebfe,7,2020-06-14 04:49:36.917195,4564.71,PayPal,f0a91ba0-54c1-4a89-8c5b-df58841b74fb,"988 Wong Manor Suite 339, Jamesland, SC 50600",Completed,0.15,91.29419999999999
11082c84-2d90-4771-97bc-622b69877892,b33aa6b9-7a23-4f3c-81f6-028b4a0efbe5,3a483a3b-1aad-4bf4-8281-396ec6052c5a,6,2023-08-15 01:39:50.860433,77.0,Cash,761cab86-1278-40a4-9ee6-a1d27a06aa46,"5652 Bobby Street Apt. 684, Coryport, GA 16039",Pending,0.02,10.780000000000001
24c1d642-a834-4421-b00b-67da5f1effd0,593fd9f4-e0d1-4b70-9be9-5f76c1aad010,9e7e7a56-5b57-4381-a2ee-2814f6eb09b2,7,2020-04-30 00:16:27.572382,171.45,Credit Card,53e469b7-4c0c-49a9-8da9-e90fa10507d0,"6113 Ray Wall Apt. 715, Donovanbury, IL 68772",Shipped,0.11,3.048
a04d4e5c-b631-4b88-8777-5ea2744b90b7,8ab0d57f-4f41-4e69-a3b8-e0d6d72199da,d8ecdd55-6ef7-426b-b862-8ce70df916a9,6,2021-02-09 08:01:08.238693,1543.6,Bank Transfer,a02860fe-01d1-4474-93bc-3154d581b11d,"USS Jones, FPO AE 89550",Completed,0.08,30.872
42835308-708b-4181-a276-00d9ce3a45d9,48d1be77-1710-42f5-99b7-a8e82d17534a,3422bb5a-d9cc-41d2-ad9c-60cd5ea03d42,5,2019-12-03 12:50:52.893219,2737.28,Credit Card,86cbb624-b58f-4661-9520-60ecaed5d452,"6103 Anderson Square Suite 013, Wilsonview, ID 56057",Completed,0.34,95.80480000000001
4ff9a861-6b64-4e02-aa7e-27867c150bfa,8c2918d1-e402-405f-aaa0-b97dca0ea52e,f4163d61-a6be-4e51-9543-1649993716bc,1,2024-07-31 12:47:04.257918,8237.7,Bank Transfer,4c51669b-8485-4c6c-b5aa-369488e0e367,"6096 Deborah Village Suite 724, Gregorymouth, IL 59882",Pending,0.15,54.91799999999999
1e731124-3fed-4d47-aa9f-17348bae04ed,ac4e1350-d425-4065-9779-2b8da519c3e8,2681a62d-d948-4fd8-93d4-6c93fbced554,2,2020-05-19 14:04:59.230765,104.48,Bank Transfer,0be4fac0-6f8a-4a4e-b4c5-66c02dc5ddd5,"88035 Barnes Highway, Simmonsport, OR 08181",Shipped,0.18,3.918
59a3447b-324e-4320-bc20-a3fec5e4f6f3,0bace8ac-6dac-49b6-b6ea-525de0d768bb,0ac30a85-7d77-4aa2-a915-c0ec5aa7abc5,4,2022-04-14 05:15:52.959471,155.84,PayPal,2d2c842d-8a68-44bf-8941-2afd9b4d42a3,"00679 Dawn Locks Suite 801, Lovefort, KS 06279",Pending,0.45,7.792000000000001
eb8ffe55-20a6-4999-8805-39bcdfaa274b,cb266123-cc5f-4dc1-b3c3-3d8c036064a3,537959b8-c573-4901-9360-cf2cb0d734a6,8,2022-12-29 04:21:18.977186,2312.88,PayPal,4974beac-2075-4135-9cc0-356941912d43,"79965 Gutierrez Loaf Apt. 897, West Cory, PA 49992",Completed,0.28,38.548
896883ea-8a84-4c6c-81c7-b811cdb0762e,e6f47dcf-25f9-4ab9-9e5f-310c6f144dc6,017d252d-c1a7-4b2d-86fe-7832f4644ddd,6,2023-12-09 03:46:26.540556,3435.67,Cash,03f59265-df66-45fc-a30b-fc5d1e62ebca,"76182 Carrie Lane Suite 010, East Johnland, KY 19196",Pending,0.16,83.4377
3f91cc50-ce92-4eeb-9d55-b647e144edde,60ea1d9e-63c9-46fe-8f8d-c32d252fb8ef,2baaffeb-1a2d-4670-9383-fff4ad88e85e,7,2023-02-14 22:38:59.017790,528.0,PayPal,6c85dd96-7cb9-431c-9b9e-45aa4f28ceb2,"05397 Thomas Groves, Jenniferport, NJ 95712",Completed,0.34,10.56
1b4c4255-684a-4073-8fb8-1f255a54228d,8ad57402-ff75-459e-8f3a-e53049ed6369,fb78705e-d6a7-4990-b790-81413137073b,8,2023-04-23 03:53:13.110232,4872.32,Bank Transfer,1a6b6aaf-1944-432d-8315-8ea8ceb28196,"51526 Amy Glen Apt. 911, East Matthew, NC 90879",Shipped,0.39,73.08479999999999
0858abdd-1bf5-4c95-a7e1-9ab09425b29d,6cce4d29-562a-47f9-a404-00be180695cb,7c1828d2-2f7f-4f62-b1ab-11984e5e769d,2,2023-01-11 22:07:45.325182,650.4,Credit Card,ac6fec8e-4afb-4204-998d-9b79a7749aad,"USS Young, FPO AP 65318",Shipped,0.43,15.176000000000002
a410aa1a-9173-4045-b8ee-6322dd473f1a,d3255c03-7191-46d4-b970-69328cb6eb6a,d866c592-9c18-4e3a-b486-e25d7a2893ba,9,2023-09-08 10:05:59.755607,310.4,PayPal,145a09ad-e303-4451-ae36-22dea913a92b,"6423 Smith Drives Suite 908, Adamsshire, MS 51681",Pending,0.36,13.967999999999998
d1c17add-81a6-4d1e-93b4-9e4cd40c66be,b7be51df-fd5e-4636-b812-4f7f8c46b173,2d7ff5d0-4ef4-4da1-8457-9506c04e5dfa,9,2022-12-14 20:17:39.945597,25.57,Bank Transfer,ce14d27c-f0ce-4b7e-bc3c-7ad6a6fb7be1,"065 Harvey Knoll Apt. 562, New Ian, GU 01776",Completed,0.45,3.3241
fbb60d99-8f5f-491e-881f-8370401a45ed,a95186d0-6bfa-4a3e-bdcb-613902b48699,a8ab9884-e908-4d44-853d-8ea23b22499a,9,2021-05-16 19:34:35.484748,8229.69,Bank Transfer,ac98690b-0219-43cf-b5c4-96b2e5295788,"041 Cervantes Forges Apt. 326, Destinyfurt, KS 81078",Completed,0.18,73.1528
22adaf6f-12cf-49b1-b98e-304b756c6b39,e6a4443c-f06c-4db6-8046-f2979e876040,7885c68f-1a70-4001-9540-596616352781,10,2020-04-20 09:43:54.995725,1993.1,Cash,7d6602a7-faca-4a8f-b143-dea7e2fb0550,"9789 Lori Hills, Lake Charlene, VI 59726",Cancelled,0.25,23.9172
a5ad3da5-629a-464b-925a-4868ea1e7f6b,19ab1de1-8a35-4f73-a4ba-55b5a5e7c785,6e4516dd-9bd9-4aed-b16c-b7257822d1ff,6,2023-04-17 22:33:11.713525,3176.1,Credit Card,31d3a0c6-568d-4d3b-bedf-7fef807ca2df,"35401 Jack Extension, South Alexander, AL 67106",Completed,0.42,59.993
97346b5c-d543-4a02-8126-91249a00c4c0,50b1d09f-39b9-4307-8643-75ed20f091a1,b6bb3b94-415f-48ea-ae82-3f362de6f4f5,10,2023-12-11 20:22:57.258923,816.03,Cash,48230061-736d-4c11-ae5f-c19e189ac21d,"45634 Cassidy Cliffs Suite 805, Amyland, VA 97049",Cancelled,0.08,35.3613
409dcdfb-f19e-454c-a8f9-46f391e66687,b2f6900c-b266-47ff-8f7a-895f00ec290b,4c0abe17-e454-4aa3-8331-aee53ba1a169,10,2021-03-01 04:01:08.737697,2206.32,Bank Transfer,008286e6-86b2-4a8d-a982-581303961a04,"1641 Johnson Junctions, Port Travis, SD 68127",Shipped,0.02,117.67040000000001
f8874da3-cd57-4a79-8b17-cec3075f2996,b495db4e-8245-4fb4-8ab7-706eb77350ca,0ed17b35-87a8-4faa-b18b-508c7c4bc7e7,4,2023-02-03 08:43:29.916112,1333.96,PayPal,98588e87-89b1-40ac-81b6-20a6e0c15e14,"755 Gibson Islands Apt. 396, Port Kimberly, AZ 42205",Shipped,0.12,100.047
0b730bca-a29d-4875-90f0-d8022aa49db9,a62d7221-a65d-458e-936d-d1a893acb00e,8cc7c35b-acbe-4e4d-aa4b-771757020933,9,2023-06-23 06:16:54.363333,2242.02,Bank Transfer,d3ff7e55-42ec-4b8d-a700-ceeedcba09e8,"55449 Nelson Mills Suite 987, Jacksontown, DC 95891",Cancelled,0.46,67.2606
5367290f-6399-4656-838b-4cf79e22d9bc,54ec3f33-8a62-4cbd-a582-b678ad5229dd,bde7be1c-d423-4142-871f-681d461d937d,1,2020-04-16 11:05:37.174959,4345.14,Credit Card,086e8764-4ba0-4025-bfb4-a05a8e4c15f3,"3586 Lopez Prairie Suite 194, Lake Charles, KY 20715",Shipped,0.42,65.1771
6bb85cc5-76ee-4203-bebf-35b090a6cb25,f2d31a65-27de-464c-8b8a-716609ccdf05,f1437c37-d633-47dc-a8a6-ac04b889cc66,9,2020-07-30 18:16:39.290272,7180.8,Cash,d2490d20-2072-4d10-926b-76134077f02e,"7683 White Center, South Matthewport, GA 26532",Cancelled,0.33,71.808
f7570fb6-73e1-4367-8e1a-dc2b51a90d63,f5080d9c-9131-4064-901e-a7fb05325a3e,61f6ee42-c638-4dc4-88db-25012538e26c,2,2021-11-20 03:42:27.945096,1452.06,PayPal,edc5b082-03a6-4de2-8651-5ea621269e2b,"14644 Courtney Skyway, Codyfort, RI 26226",Cancelled,0.49,12.907200000000001
51fbb075-6284-44b8-a0e9-f2dc8cd5bcca,320f72c0-9dde-4188-9803-b22e7eece88d,d6e92ba8-69fd-4e92-a6b8-75dfd45861d7,7,2020-08-25 09:56:52.645007,3080.4,PayPal,69ff7a6a-fd9d-4846-adac-e8596b76cc7f,"Unit 4793 Box 5646, DPO AA 15428",Cancelled,0.4,92.41199999999999
5d744c75-0216-47e7-8dee-b414036cc5c8,1e6346ad-7bd0-4a0c-bbda-e7c895d35258,609f6e4f-4429-4108-ac07-2eea8b5722df,1,2020-01-10 09:49:29.980367,7898.67,Cash,ab4beed2-0695-4296-8b33-30da94619bc3,"92219 Randy Club Suite 737, Stricklandville, WI 04027",Cancelled,0.08,52.657799999999995
8d3cf2dc-c4b6-4435-8693-02afdcee15d6,41110b33-312a-4888-8142-12ccd07be54e,d14e1ee3-0d4e-4107-be4f-62803b2fda75,5,2024-02-25 04:06:26.412600,1377.52,Cash,b2f1e6e3-01c5-4550-8375-48c982eee208,"2035 Matthews Knolls, Greentown, CA 75177",Completed,0.08,48.2132
31f3329b-ed80-42fe-9509-bbe9001e4962,c8c82153-bdc2-41b4-b914-d262a6b342dc,fcbc2a89-3c82-4a33-96f9-d47e7cd050b5,2,2021-01-16 08:54:39.440490,1129.6,Bank Transfer,8bd0ca6c-275d-42c4-89bf-937774c0a6ad,"072 Elizabeth Burgs Apt. 388, North Ericshire, RI 56458",Shipped,0.36,33.888
7aa3d450-bc75-45b1-861d-c25add821e97,2deb5687-949a-4a46-8a87-2ac28f3f5995,61f6ee42-c638-4dc4-88db-25012538e26c,8,2024-08-31 17:18:42.122684,1290.72,Cash,b97cbbfd-c935-439b-a906-5111a12f5a8a,"PSC 4948, Box 5625, APO AP 64893",Completed,0.32,17.7474
e889a8f3-0d15-4206-a792-d1f5a08a271d,46b636ea-f2f4-4240-b69e-963d39ef20ea,ea7e103c-7536-4f30-b12a-3f14eafdf7ed,4,2023-01-31 20:37:07.548531,771.74,Cash,0294a9c2-30cd-469b-bfa1-e38fc1796fe4,"0641 Simmons Extension Suite 438, North Whitneystad, IA 87652",Completed,0.07,100.3262
8ada4996-dbd4-46a6-bc2b-fb2f0fb8d63a,bd906e59-9848-49f0-99b6-9c3f58a44e03,acd424dd-951a-482f-9d4c-bbd68bda37b5,10,2022-01-29 03:58:16.644032,1614.93,Credit Card,6c91ef46-c37a-4ae1-a64e-61f910016329,"95867 Williams Run, West Alanborough, KY 53989",Completed,0.13,43.0648
347f5e75-2a92-4170-b085-8e792b88be87,83a2a06f-7bb8-473c-81dd-f3ea5421b62c,c35b71ec-2239-4e12-a930-aafd73907696,7,2022-08-30 11:10:10.526691,1113.9,Credit Card,77a60544-971f-4b98-b525-8a33df836b0e,"75823 Kathryn Forest Suite 845, Garciaport, RI 28064",Shipped,0.47,8.911200000000001
1ce3a2ba-2ad6-464f-a43f-1887a5c50fb0,8778bddc-6174-4430-9fc5-ce278a00f0c0,ea7e103c-7536-4f30-b12a-3f14eafdf7ed,10,2021-09-12 15:55:20.628467,6173.92,Bank Transfer,59308bc8-11b0-4c31-84e4-a78f5dc463ee,"17936 Schneider Burgs, Jenniferton, MS 46426",Completed,0.11,84.8914
941465a6-f9bc-4d31-9158-d4a4b262cfdc,79a59fec-d5fd-40e9-8102-d8ebb8d7529c,46eb0138-10ee-458e-b791-645d859a1a8d,3,2024-01-24 00:22:20.324117,9345.8,Cash,7201dad7-0f3b-4d62-8fb1-c751fdfc829c,"159 Patterson Glens Apt. 535, Colefort, NY 78538",Shipped,0.08,140.187
207bc383-e50f-4b4f-add0-a36ac7523623,b1cc3f7c-61c7-441e-a7cf-ffa02af474fd,c65341a2-6282-4085-8b1f-4c06d7b0f9cc,8,2019-10-27 06:43:21.323189,9395.6,Credit Card,9ea16aad-2253-4983-bbdd-df78744fd24c,"3117 Lori Locks, Rhondaview, NM 43526",Completed,0.19,65.7692
98277abb-b1cd-4eb7-924a-5915d4f23361,2ac2fc1e-8a83-468d-86ee-d033b062166c,2681a62d-d948-4fd8-93d4-6c93fbced554,1,2023-02-14 13:36:49.516670,104.48,Bank Transfer,eea26614-d24e-42b6-9950-76e54ee9b452,"432 Jim Cape, East Margaret, ID 17884",Completed,0.3,2.0896
